form,abundance,exp,type,geogr,month,day,year,stemp,btemp,btime,start,visibility,averagedepth,maxdepth,current,habitat,site_ymd,abundance_recode,presence,exp_binary,num_surveys,multiple_surveys,wasting,region
5069209,2,E,3,13650201,10,13,2003,0,45,46,10,1,NULL,5,3,3,13650201_13_10_2003,3,1,1,1,0,0,13
46246,2,E,3,13650201,11,13,2004,48,0,60,12,2,NULL,7,3,3,13650201_13_11_2004,3,1,1,1,0,0,13
5012636,3,N,3,13650201,11,13,2006,46,44,47,11,2,NULL,8,2,3,13650201_13_11_2006,4,1,0,1,0,0,13
5072315,0,E,3,13650201,2,13,2006,0,46,35,11,2,NULL,6,3,3,13650201_13_2_2006,1,0,1,2,1,0,13
5074229,0,N,3,13650201,3,13,2008,0,56,39,10,5,NULL,6,3,3,13650201_13_3_2008,1,0,0,1,0,0,13
5072307,3,E,3,13650201,5,13,2005,0,46,42,12,3,NULL,6,3,3,13650201_13_5_2005,4,1,1,2,1,0,13
5071381,3,E,3,13650201,8,13,2006,0,49,30,11,1,NULL,6,2,3,13650201_13_8_2006,4,1,1,3,1,0,13
5049925,0,N,3,13650201,8,13,2011,16,10,60,12,2,NULL,4,3,4,13650201_13_8_2011,1,0,0,1,0,0,13
5088916,0,N,3,13650201,9,13,2014,0,52,54,11,2,NULL,7,3,3,13650201_13_9_2014,1,0,0,2,1,1,13
36220,2,N,3,13650201,6,14,2003,0,50,52,11,2,NULL,0,3,3,13650201_14_6_2003,3,1,0,2,1,0,13
35134,1,N,3,13650201,9,14,2002,0,50,58,14,2,NULL,7,3,3,13650201_14_9_2002,2,1,0,7,1,0,13
5057159,0,E,3,13650201,4,15,2012,51,46,75,11,2,NULL,7,3,3,13650201_15_4_2012,1,0,1,1,0,0,13
5094683,0,E,3,13650201,7,15,2003,0,47,65,11,1,NULL,7,2,3,13650201_15_7_2003,1,0,1,1,0,0,13
36245,1,E,3,13650201,8,15,2003,0,0,63,10,3,NULL,6,3,3,13650201_15_8_2003,2,1,1,2,1,0,13
5069096,2,N,3,13650201,9,15,2012,52,0,41,11,2,NULL,5,3,3,13650201_15_9_2012,3,1,0,1,0,0,13
46239,2,E,3,13650201,10,16,2004,55,55,50,15,3,NULL,5,3,3,13650201_16_10_2004,3,1,1,2,1,0,13
5067963,2,N,3,13650201,2,16,2013,0,44,52,11,2,NULL,10,2,3,13650201_16_2_2013,3,1,0,2,1,0,13
5178683,2,N,3,13650201,5,16,2021,0,0,57,9,2,7,9,3,10,13650201_16_5_2021,3,1,0,2,1,0,13
5170934,1,N,3,13650201,8,16,2020,0,0,40,9,2,4,6,2,10,13650201_16_8_2020,2,1,0,2,1,0,13
5124181,0,N,3,13650201,1,17,2004,50,0,60,16,2,1,1,2,2,13650201_17_1_2004,1,0,0,2,1,0,13
5124177,0,N,3,13650201,2,17,2004,50,0,60,15,1,1,1,2,9,13650201_17_2_2004,1,0,0,1,0,0,13
5067966,2,N,3,13650201,2,17,2013,0,44,32,10,2,NULL,6,3,3,13650201_17_2_2013,3,1,0,2,1,0,13
39771,2,E,3,13650201,4,17,2004,53,50,65,14,3,NULL,7,3,3,13650201_17_4_2004,3,1,1,2,1,0,13
5090428,2,N,3,13650201,10,18,2014,52,56,42,10,2,NULL,5,3,3,13650201_18_10_2014,3,1,0,4,1,1,13
5065568,2,E,3,13650201,11,18,2012,0,43,62,10,3,NULL,6,2,3,13650201_18_11_2012,3,1,1,3,1,0,13
49838,0,N,3,13650201,12,18,2005,50,46,43,11,2,NULL,7,3,4,13650201_18_12_2005,1,0,0,1,0,0,13
5055740,2,N,3,13650201,2,18,2012,0,45,42,14,3,NULL,6,3,4,13650201_18_2_2012,3,1,0,3,1,0,13
5056370,2,E,3,13650201,3,18,2012,46,0,47,10,2,NULL,6,3,3,13650201_18_3_2012,3,1,1,1,0,0,13
5047583,0,N,3,13650201,6,18,2011,0,0,60,12,2,NULL,5,3,4,13650201_18_6_2011,1,0,0,1,0,0,13
35189,2,N,3,13650201,9,18,2002,0,52,54,20,1,NULL,7,2,3,13650201_18_9_2002,3,1,0,1,0,0,13
5080028,0,E,3,13650201,1,19,2014,0,44,42,11,3,NULL,6,3,3,13650201_19_1_2014,1,0,1,1,0,1,13
5070467,3,N,3,13650201,5,19,2013,0,45,51,13,2,NULL,6,2,3,13650201_19_5_2013,4,1,0,2,1,0,13
5048561,2,N,3,13650201,6,19,2011,57,48,56,13,3,NULL,4,3,10,13650201_19_6_2011,3,1,0,2,1,0,13
5060536,3,E,3,13650201,7,19,2012,0,0,45,12,1,NULL,6,2,3,13650201_19_7_2012,4,1,1,1,0,0,13
5159887,2,N,3,13650201,8,19,2009,0,46,49,10,2,5,6,3,9,13650201_19_8_2009,3,1,0,2,1,0,13
5050160,3,E,3,13650201,8,19,2011,0,46,38,14,2,NULL,5,3,3,13650201_19_8_2011,4,1,1,1,0,0,13
34727,2,N,3,13650201,11,2,2005,60,51,38,16,3,NULL,8,3,12,13650201_2_11_2005,3,1,0,1,0,0,13
37202,0,N,3,13650201,11,2,2010,52,47,70,19,3,NULL,7,3,4,13650201_2_11_2010,1,0,0,2,1,0,13
33018,0,N,3,13650201,9,2,2003,0,0,52,11,2,NULL,6,2,3,13650201_2_9_2003,1,0,0,1,0,0,13
5030888,3,E,3,13650201,1,20,2010,0,45,39,14,2,NULL,5,2,3,13650201_20_1_2010,4,1,1,2,1,0,13
39746,2,E,3,13650201,12,20,2003,46,46,45,17,2,NULL,5,3,3,13650201_20_12_2003,3,1,1,1,0,0,13
39384,0,N,3,13650201,2,20,2003,0,0,40,13,3,NULL,7,3,3,13650201_20_2_2003,1,0,0,1,0,0,13
5169629,1,N,3,13650201,5,20,2007,0,0,42,9,2,6,8,2,3,13650201_20_5_2007,2,1,0,2,1,0,13
37104,2,N,3,13650201,6,20,2003,58,51,72,13,2,NULL,6,3,3,13650201_20_6_2003,3,1,0,2,1,0,13
5173815,1,N,3,13650201,8,20,2011,0,0,48,9,3,5,7,2,3,13650201_20_8_2011,2,1,0,2,1,0,13
5051321,3,N,3,13650201,9,20,2011,54,50,45,16,3,NULL,6,3,3,13650201_20_9_2011,4,1,0,1,0,0,13
5029285,1,N,3,13650201,11,21,2009,0,48,43,11,2,NULL,7,2,3,13650201_21_11_2009,2,1,0,2,1,0,13
39317,0,N,3,13650201,12,21,2003,0,0,42,13,3,NULL,6,3,3,13650201_21_12_2003,1,0,0,1,0,0,13
5069338,0,N,3,13650201,3,21,2013,45,44,38,11,1,NULL,4,3,4,13650201_21_3_2013,1,0,0,1,0,0,13
5069693,2,N,3,13650201,4,21,2013,0,46,40,11,3,NULL,6,3,3,13650201_21_4_2013,3,1,0,2,1,0,13
33031,2,N,3,13650201,6,21,2002,0,0,52,15,2,NULL,12,2,0,13650201_21_6_2002,3,1,0,1,0,0,13
5060614,3,E,3,13650201,7,21,2012,61,56,46,12,2,NULL,5,2,3,13650201_21_7_2012,4,1,1,2,1,0,13
5073560,0,N,3,13650201,7,21,2013,0,61,160,7,1,NULL,6,2,4,13650201_21_7_2013,1,0,0,1,0,0,13
5050282,0,N,3,13650201,8,21,2011,0,0,35,15,2,NULL,5,3,4,13650201_21_8_2011,1,0,0,1,0,0,13
5052654,0,N,3,13650201,10,22,2011,0,50,23,12,2,NULL,7,3,4,13650201_22_10_2011,1,0,0,1,0,0,13
37240,2,N,2,13650201,11,23,2002,48,44,54,14,2,NULL,7,3,4,13650201_23_11_2002,3,1,0,16,1,0,13
33020,2,N,3,13650201,3,23,2002,0,40,45,14,2,NULL,6,2,4,13650201_23_3_2002,3,1,0,2,1,0,13
50012,2,E,3,13650201,5,23,2006,53,48,45,13,3,NULL,7,3,3,13650201_23_5_2006,3,1,1,1,0,0,13
46734,2,E,3,13650201,7,23,2004,60,50,53,13,2,NULL,6,3,3,13650201_23_7_2004,3,1,1,2,1,0,13
5063314,0,E,3,13650201,9,23,2012,0,0,32,10,1,NULL,5,2,3,13650201_23_9_2012,1,0,1,1,0,0,13
5175729,0,N,3,13650201,1,24,2021,0,0,53,10,2,5,7,3,9,13650201_24_1_2021,1,0,0,1,0,0,13
5057077,0,N,3,13650201,3,24,2012,0,45,52,12,2,NULL,6,3,4,13650201_24_3_2012,1,0,0,1,0,0,13
5059537,0,N,3,13650201,6,24,2012,57,49,38,12,2,NULL,6,2,10,13650201_24_6_2012,1,0,0,1,0,0,13
5075121,3,E,3,13650201,8,24,2013,0,51,38,10,2,NULL,7,3,3,13650201_24_8_2013,4,1,1,1,0,0,13
5065585,3,N,3,13650201,11,25,2012,0,0,50,12,3,NULL,6,2,3,13650201_25_11_2012,4,1,0,2,1,0,13
46652,0,N,3,13650201,6,25,2004,0,0,60,12,2,NULL,6,3,4,13650201_25_6_2004,1,0,0,4,1,0,13
39074,2,N,3,13650201,6,25,2005,54,52,70,14,2,NULL,7,2,4,13650201_25_6_2005,3,1,0,4,1,0,13
5018898,0,E,3,13650201,10,26,2008,55,50,32,13,3,NULL,6,2,3,13650201_26_10_2008,1,0,1,1,0,0,13
39747,0,E,3,13650201,12,26,2003,46,46,60,14,3,NULL,8,3,3,13650201_26_12_2003,1,0,1,1,0,0,13
49858,2,N,3,13650201,2,26,2006,42,47,35,10,2,NULL,5,2,4,13650201_26_2_2006,3,1,0,1,0,0,13
5055838,3,E,3,13650201,2,26,2012,0,44,26,11,3,NULL,5,2,3,13650201_26_2_2012,4,1,1,1,0,0,13
5060858,3,E,3,13650201,7,26,2012,0,51,46,13,2,NULL,6,3,3,13650201_26_7_2012,4,1,1,1,0,0,13
5050382,2,E,3,13650201,8,26,2011,0,46,35,11,2,NULL,5,3,3,13650201_26_8_2011,3,1,1,2,1,0,13
46270,3,E,3,13650201,11,27,2004,46,50,52,16,3,NULL,7,2,3,13650201_27_11_2004,4,1,1,1,0,0,13
5064739,3,N,3,13650201,10,28,2012,0,46,31,12,2,NULL,12,3,3,13650201_28_10_2012,4,1,0,1,0,0,13
38122,0,N,3,13650201,12,28,2005,0,50,16,13,2,NULL,12,3,3,13650201_28_12_2005,1,0,0,1,0,0,13
5079483,2,E,3,13650201,12,28,2013,0,0,67,23,3,NULL,8,2,3,13650201_28_12_2013,3,1,1,1,0,0,13
39753,2,E,3,13650201,2,28,2004,46,46,45,14,2,NULL,4,3,3,13650201_28_2_2004,3,1,1,1,0,0,13
48230,2,E,3,13650201,5,28,2005,53,48,60,14,2,NULL,9,3,3,13650201_28_5_2005,3,1,1,1,0,0,13
5058424,2,N,3,13650201,5,28,2012,54,50,65,12,2,NULL,4,3,3,13650201_28_5_2012,3,1,0,2,1,0,13
5127859,0,N,3,13650201,5,28,2017,61,0,36,13,1,1,2,2,11,13650201_28_5_2017,1,0,0,1,0,0,13
46272,2,E,3,13650201,1,29,2005,44,46,48,13,1,NULL,7,2,3,13650201_29_1_2005,3,1,1,2,1,0,13
46244,0,E,3,13650201,10,29,2004,50,51,76,13,3,NULL,7,2,3,13650201_29_10_2004,1,0,1,1,0,0,13
5035050,2,N,3,13650201,5,29,2010,0,48,69,16,1,NULL,7,3,3,13650201_29_5_2010,3,1,0,2,1,0,13
39323,1,N,3,13650201,6,29,2003,60,51,50,12,2,NULL,6,2,3,13650201_29_6_2003,2,1,0,6,1,0,13
5074083,2,N,3,13650201,6,29,2013,0,0,67,13,3,NULL,9,3,3,13650201_29_6_2013,3,1,0,1,0,0,13
36468,0,N,3,13650201,10,3,2005,60,52,37,15,2,NULL,6,2,3,13650201_3_10_2005,1,0,0,2,1,0,13
36255,2,E,3,13650201,10,3,2010,0,0,53,15,2,NULL,10,3,3,13650201_3_10_2010,3,1,1,1,0,0,13
39374,0,N,3,13650201,3,3,2008,60,54,35,13,2,NULL,7,3,3,13650201_3_3_2008,1,0,0,2,1,0,13
36211,1,N,3,13650201,8,3,2002,0,0,50,11,3,NULL,7,3,3,13650201_3_8_2002,2,1,0,4,1,0,13
5052529,3,E,3,13650201,10,30,2011,0,51,62,10,2,NULL,6,2,3,13650201_30_10_2011,4,1,1,1,0,0,13
47929,2,N,3,13650201,7,30,2005,54,52,60,10,2,NULL,5,0,4,13650201_30_7_2005,3,1,0,3,1,0,13
5130521,1,N,3,13650201,7,30,2017,61,50,30,10,2,6,7,3,9,13650201_30_7_2017,2,1,0,1,0,0,13
37253,0,N,3,13650201,12,31,2002,0,0,52,24,3,NULL,6,3,3,13650201_31_12_2002,1,0,0,1,0,0,13
50026,2,E,3,13650201,12,31,2006,44,44,50,11,2,NULL,7,2,3,13650201_31_12_2006,3,1,1,2,1,0,13
35468,0,N,3,13650201,8,31,2002,63,56,60,15,2,NULL,7,2,3,13650201_31_8_2002,1,0,0,1,0,0,13
39776,3,E,3,13650201,1,4,2005,51,48,64,12,1,NULL,7,2,3,13650201_4_1_2005,4,1,1,5,1,0,13
39389,0,N,3,13650201,11,4,2007,0,0,44,13,2,NULL,6,2,4,13650201_4_11_2007,1,0,0,6,1,0,13
39764,2,E,3,13650201,3,4,2004,48,46,44,12,2,NULL,6,3,3,13650201_4_3_2004,3,1,1,4,1,0,13
46254,2,E,3,13650201,4,4,2010,55,53,48,20,1,NULL,6,3,3,13650201_4_4_2010,3,1,1,1,0,0,13
46662,0,N,3,13650201,5,4,2012,51,50,30,11,3,NULL,7,2,3,13650201_4_5_2012,1,0,0,1,0,0,13
48205,2,E,3,13650201,6,4,2006,60,51,42,12,2,NULL,6,2,3,13650201_4_6_2006,3,1,1,1,0,0,13
46245,2,E,3,13650201,6,4,2011,51,50,33,14,3,NULL,6,3,3,13650201_4_6_2011,3,1,1,1,0,0,13
5018829,0,E,3,13650201,4,7,2004,0,45,50,19,3,NULL,7,3,3,13650201_7_4_2004,1,0,1,1,0,0,13
5070092,3,E,3,13650202,8,13,2005,0,45,62,9,2,NULL,9,2,12,13650202_13_8_2005,4,1,1,1,0,0,13
5080450,0,N,3,13650202,1,14,2002,46,41,44,13,2,NULL,6,2,12,13650202_14_1_2002,1,0,0,2,1,0,13
5070469,2,N,3,13650202,5,18,2013,0,43,53,13,3,NULL,9,3,12,13650202_18_5_2013,3,1,0,2,1,0,13
49861,2,N,3,13650202,5,6,2002,50,46,39,11,2,NULL,12,3,12,13650202_6_5_2002,3,1,0,1,0,0,13
19827,2,N,3,13670001,12,25,2000,48,46,45,11,3,NULL,11,3,12,13670001_25_12_2000,3,1,0,1,0,0,13
5032778,3,E,3,13680001,11,10,2004,0,0,60,12,2,NULL,9,2,12,13680001_10_11_2004,4,1,1,1,0,0,13
33026,2,N,3,13680001,5,18,2002,0,43,49,10,2,NULL,7,3,8,13680001_18_5_2002,3,1,0,1,0,0,13
5089035,0,N,3,13690101,9,17,2014,63,54,45,15,2,NULL,6,3,12,13690101_17_9_2014,1,0,0,1,0,1,13
5043862,1,N,3,13690102,5,11,2003,49,40,52,10,2,NULL,6,2,10,13690102_11_5_2003,2,1,0,1,0,0,13
50022,0,N,3,13690102,8,15,2006,73,55,47,13,1,NULL,6,2,4,13690102_15_8_2006,1,0,0,1,0,0,13
5012641,2,N,3,13690102,1,16,2007,46,44,28,9,2,NULL,7,2,4,13690102_16_1_2007,3,1,0,1,0,0,13
54379,3,N,3,13690102,9,19,2006,56,52,36,9,2,NULL,5,2,10,13690102_19_9_2006,4,1,0,1,0,0,13
50250,2,N,3,13690102,3,21,2006,47,47,34,7,2,NULL,6,3,4,13690102_21_3_2006,3,1,0,1,0,0,13
36242,3,E,3,13690102,7,25,2003,61,56,54,15,2,NULL,7,2,3,13690102_25_7_2003,4,1,1,4,1,0,13
49850,2,N,3,13690102,4,26,2006,61,49,35,7,1,NULL,5,1,10,13690102_26_4_2006,3,1,0,1,0,0,13
37269,2,N,3,13690102,5,3,2001,48,47,42,13,2,NULL,9,2,3,13690102_3_5_2001,3,1,0,2,1,0,13
49860,2,N,3,13690102,11,6,2002,47,48,34,10,1,NULL,5,2,4,13690102_6_11_2002,3,1,0,1,0,0,13
5012638,3,N,3,13690102,11,6,2012,55,47,24,8,2,NULL,4,1,4,13690102_6_11_2012,4,1,0,1,0,0,13
5012754,3,N,3,13690102,1,7,2002,52,47,42,8,2,NULL,6,2,3,13690102_7_1_2002,4,1,0,1,0,0,13
5012755,2,N,3,13690102,2,7,2002,47,42,41,15,2,NULL,6,2,4,13690102_7_2_2002,3,1,0,1,0,0,13
5012784,2,N,3,13690102,9,7,2004,51,49,27,8,1,NULL,3,1,4,13690102_7_9_2004,3,1,0,1,0,0,13
35473,2,N,3,13690103,8,25,2002,59,59,67,12,1,NULL,5,2,4,13690103_25_8_2002,3,1,0,1,0,0,13
39744,2,E,3,13690103,6,3,2012,48,50,50,13,4,NULL,10,3,12,13690103_3_6_2012,3,1,1,1,0,0,13
18600,2,E,3,13690103,10,4,2009,57,57,35,12,1,NULL,4,3,4,13690103_4_10_2009,3,1,1,1,0,0,13
39742,3,E,3,13690104,11,29,2003,0,50,49,12,2,NULL,11,3,12,13690104_29_11_2003,4,1,1,1,0,0,13
46247,2,E,3,13690105,11,19,2004,50,51,50,14,2,NULL,8,3,3,13690105_19_11_2004,3,1,1,1,0,0,13
46242,2,E,3,13690105,10,23,2004,53,53,45,15,2,NULL,8,3,3,13690105_23_10_2004,3,1,1,2,1,0,13
5041029,3,N,3,13690106,11,22,2010,0,10,32,15,3,NULL,4,3,11,13690106_22_11_2010,4,1,0,1,0,0,13
46676,2,N,3,13690106,10,23,2004,54,52,43,13,2,NULL,7,2,11,13690106_23_10_2004,3,1,0,2,1,0,13
5072220,3,N,3,13690106,11,29,2012,0,48,35,14,3,NULL,5,2,11,13690106_29_11_2012,4,1,0,1,0,0,13
5018828,3,E,3,13690107,4,26,2007,0,46,35,15,2,NULL,8,2,12,13690107_26_4_2007,4,1,1,1,0,0,13
44777,2,E,2,13690107,12,31,2005,46,48,23,12,2,NULL,3,1,6,13690107_31_12_2005,3,1,1,1,0,0,13
5040841,3,N,3,13690108,1,10,2011,0,10,44,12,2,NULL,5,3,11,13690108_10_1_2011,4,1,0,1,0,0,13
5049960,3,N,3,13690108,7,19,2011,0,11,48,17,2,NULL,7,1,12,13690108_19_7_2011,4,1,0,1,0,0,13
5072218,2,N,3,13690109,12,13,2004,0,50,39,14,2,NULL,4,2,8,13690109_13_12_2004,3,1,0,1,0,0,13
5040842,3,N,3,13690109,11,15,2010,0,10,50,12,2,NULL,5,3,8,13690109_15_11_2010,4,1,0,1,0,0,13
5040843,2,N,3,13690110,11,15,2010,0,10,42,15,2,NULL,3,3,10,13690110_15_11_2010,3,1,0,1,0,0,13
5049771,3,N,3,13690111,11,11,2008,22,11,42,15,1,NULL,4,2,12,13690111_11_11_2008,4,1,0,1,0,0,13
5062073,3,E,3,13690111,8,14,2012,68,43,49,13,3,NULL,6,2,2,13690111_14_8_2012,4,1,1,1,0,0,13
5044356,1,N,3,13690111,11,22,2010,0,11,45,13,5,NULL,6,3,2,13690111_22_11_2010,2,1,0,1,0,0,13
5072221,2,N,3,13690111,10,29,2012,0,50,40,11,4,NULL,4,3,11,13690111_29_10_2012,3,1,0,1,0,0,13
5042635,0,E,3,13690111,1,30,2011,0,45,42,11,2,NULL,8,3,12,13690111_30_1_2011,1,0,1,1,0,0,13
5069098,0,N,3,13690113,3,15,2013,45,0,41,14,2,NULL,4,2,2,13690113_15_3_2013,1,0,0,1,0,0,13
5069097,4,N,3,13690113,10,18,2012,50,0,33,13,2,NULL,4,3,2,13690113_18_10_2012,5,1,0,1,0,0,13
5050194,2,N,3,13690113,7,20,2011,0,11,31,15,2,NULL,6,2,11,13690113_20_7_2011,3,1,0,1,0,0,13
5069287,2,N,3,13690115,1,13,2003,0,45,41,11,2,NULL,4,3,4,13690115_13_1_2003,3,1,0,1,0,0,13
5078205,0,N,3,13690115,9,13,2011,0,50,36,15,4,NULL,4,3,11,13690115_13_9_2011,1,0,0,1,0,0,13
5069291,2,N,3,13690115,3,26,2013,0,46,45,14,2,NULL,5,3,3,13690115_26_3_2013,3,1,0,1,0,0,13
5072219,3,N,3,13690116,12,13,2004,0,50,49,11,2,NULL,5,2,2,13690116_13_12_2004,4,1,0,1,0,0,13
5069288,4,N,3,13690116,3,26,2013,0,46,51,10,3,NULL,5,3,2,13690116_26_3_2013,5,1,0,1,0,0,13
19320,3,N,3,14010001,11,1,2008,52,52,35,16,2,NULL,7,3,3,14010001_1_11_2008,4,1,0,1,0,0,14
34043,0,N,3,14010001,2,1,2006,12,9,29,10,2,NULL,9,2,3,14010001_1_2_2006,1,0,0,1,0,0,14
19319,2,N,3,14010001,7,1,2008,52,52,35,21,2,NULL,7,2,3,14010001_1_7_2008,3,1,0,1,0,0,14
5051961,2,E,3,14010001,10,11,2010,49,49,45,13,3,NULL,7,2,3,14010001_11_10_2010,3,1,1,1,0,0,14
5056079,2,E,3,14010001,4,12,2003,45,45,47,11,2,NULL,7,2,3,14010001_12_4_2003,3,1,1,1,0,0,14
37051,1,N,3,14010001,11,13,2002,0,0,44,19,3,NULL,6,2,3,14010001_13_11_2002,2,1,0,1,0,0,14
5074391,2,E,3,14010001,4,13,2008,0,46,55,14,2,NULL,9,3,3,14010001_13_4_2008,3,1,1,1,0,0,14
34995,0,E,3,14010001,7,14,2002,0,0,68,12,2,NULL,6,3,3,14010001_14_7_2002,1,0,1,2,1,0,14
40876,2,N,3,14010001,3,15,2003,46,0,36,10,2,NULL,5,2,3,14010001_15_3_2003,3,1,0,2,1,0,14
5097133,0,E,3,14010001,6,15,2005,0,48,53,18,2,NULL,9,1,3,14010001_15_6_2005,1,0,1,1,0,0,14
36198,2,N,3,14010001,7,15,2000,51,51,40,10,2,NULL,6,2,3,14010001_15_7_2000,3,1,0,1,0,0,14
5093316,0,E,3,14010001,7,15,2001,0,46,49,18,2,NULL,8,1,3,14010001_15_7_2001,1,0,1,1,0,0,14
5025584,2,E,3,14010001,7,15,2009,52,52,35,19,2,NULL,7,2,3,14010001_15_7_2009,3,1,1,1,0,0,14
19527,2,N,3,14010001,4,16,2002,45,45,30,14,3,NULL,7,2,3,14010001_16_4_2002,3,1,0,1,0,0,14
37062,2,N,3,14010001,10,17,2002,0,0,45,19,2,NULL,9,2,3,14010001_17_10_2002,3,1,0,1,0,0,14
37073,0,N,3,14010001,1,18,2003,48,50,48,10,2,NULL,9,2,3,14010001_18_1_2003,1,0,0,1,0,0,14
33051,0,N,3,14010001,4,18,2002,0,0,18,18,2,NULL,8,1,3,14010001_18_4_2002,1,0,0,1,0,0,14
48206,2,E,3,14010001,6,18,2004,50,50,53,14,2,NULL,8,1,3,14010001_18_6_2004,3,1,1,1,0,0,14
38974,0,N,3,14010001,8,19,2002,54,54,40,13,3,NULL,5,2,3,14010001_19_8_2002,1,0,0,1,0,0,14
5117204,1,E,3,14010001,9,19,2016,0,44,60,14,2,8,10,1,3,14010001_19_9_2016,2,1,1,1,0,0,14
33047,0,N,3,14010001,1,2,2004,0,0,35,11,2,NULL,5,2,3,14010001_2_1_2004,1,0,0,1,0,0,14
19525,1,N,3,14010001,11,2,2004,43,43,30,20,3,NULL,7,2,3,14010001_2_11_2004,2,1,0,1,0,0,14
37050,0,N,3,14010001,11,2,2011,0,0,43,16,3,NULL,6,2,3,14010001_2_11_2011,1,0,0,1,0,0,14
35032,1,N,3,14010001,12,2,2010,50,50,56,11,3,NULL,6,3,3,14010001_2_12_2010,2,1,0,1,0,0,14
36264,2,N,3,14010001,2,2,2006,0,0,45,12,2,NULL,7,2,3,14010001_2_2_2006,3,1,0,1,0,0,14
37045,2,N,3,14010001,2,2,2011,0,50,28,14,3,NULL,8,2,3,14010001_2_2_2011,3,1,0,1,0,0,14
33048,0,N,3,14010001,4,2,2004,0,0,33,20,2,NULL,9,3,3,14010001_2_4_2004,1,0,0,1,0,0,14
37048,0,N,3,14010001,5,2,2011,0,0,21,19,2,NULL,8,2,3,14010001_2_5_2011,1,0,0,1,0,0,14
33041,0,N,3,14010001,6,2,2005,0,0,45,18,2,NULL,8,2,3,14010001_2_6_2005,1,0,0,1,0,0,14
33154,2,E,3,14010001,6,2,2006,0,0,39,10,2,NULL,6,3,3,14010001_2_6_2006,3,1,1,1,0,0,14
33152,2,N,3,14010001,6,2,2007,51,49,45,12,2,NULL,9,2,3,14010001_2_6_2007,3,1,0,1,0,0,14
32990,1,E,3,14010001,6,2,2009,0,0,101,12,3,NULL,5,2,3,14010001_2_6_2009,2,1,1,1,0,0,14
35444,2,N,3,14010001,7,2,2007,0,0,45,18,1,NULL,7,2,3,14010001_2_7_2007,3,1,0,1,0,0,14
35439,2,N,3,14010001,9,2,2006,0,0,42,8,1,NULL,8,2,0,14010001_2_9_2006,3,1,0,1,0,0,14
5173877,0,E,3,14010001,11,20,2011,0,46,35,8,3,6,8,2,3,14010001_20_11_2011,1,0,1,1,0,0,14
40837,2,N,3,14010001,9,20,2003,0,54,38,14,2,NULL,6,2,4,14010001_20_9_2003,3,1,0,1,0,0,14
5174140,0,E,3,14010001,11,21,2020,0,46,56,12,2,7,9,2,3,14010001_21_11_2020,1,0,1,1,0,0,14
35447,0,N,3,14010001,7,21,2002,0,0,40,18,1,NULL,6,2,3,14010001_21_7_2002,1,0,0,1,0,0,14
5080154,3,E,3,14010001,1,22,2014,0,45,56,18,3,NULL,8,1,3,14010001_22_1_2014,4,1,1,1,0,1,14
34141,2,N,3,14010001,6,22,2002,0,0,26,9,3,NULL,6,3,3,14010001_22_6_2002,3,1,0,1,0,0,14
34762,0,N,3,14010001,3,23,2003,0,0,44,11,2,NULL,7,2,3,14010001_23_3_2003,1,0,0,1,0,0,14
33039,2,N,3,14010001,4,23,2002,0,46,33,18,2,NULL,9,2,3,14010001_23_4_2002,3,1,0,2,1,0,14
5013827,1,N,3,14010001,3,24,2008,0,45,43,11,2,NULL,5,2,3,14010001_24_3_2008,2,1,0,1,0,0,14
5059677,3,E,3,14010001,6,24,2012,48,48,54,14,2,NULL,5,2,3,14010001_24_6_2012,4,1,1,1,0,0,14
5081305,3,E,3,14010001,2,26,2014,0,45,52,19,2,NULL,8,2,3,14010001_26_2_2014,4,1,1,1,0,1,14
33008,2,N,2,14010001,5,26,2002,0,0,34,11,2,NULL,8,2,11,14010001_26_5_2002,3,1,0,1,0,0,14
5072493,0,E,3,14010001,6,26,2013,0,50,51,18,2,NULL,9,1,3,14010001_26_6_2013,1,0,1,1,0,0,14
45197,0,E,3,14010001,7,26,2005,51,51,40,20,2,NULL,6,2,3,14010001_26_7_2005,1,0,1,1,0,0,14
33032,2,N,3,14010001,6,28,2002,0,0,60,12,2,NULL,8,2,3,14010001_28_6_2002,3,1,0,2,1,0,14
5055069,2,E,3,14010001,1,29,2012,44,44,73,12,2,NULL,7,2,3,14010001_29_1_2012,3,1,1,1,0,0,14
40587,0,E,3,14010001,10,3,2012,47,47,63,18,2,NULL,8,0,0,14010001_3_10_2012,1,0,1,1,0,0,14
40895,0,N,3,14010001,5,3,2002,0,0,49,19,2,NULL,8,2,3,14010001_3_5_2002,1,0,0,1,0,0,14
37070,0,N,3,14010001,8,3,2001,0,0,50,19,2,NULL,9,2,3,14010001_3_8_2001,1,0,0,1,0,0,14
45290,2,N,3,14010001,3,5,2007,51,51,28,13,2,NULL,7,2,3,14010001_5_3_2007,3,1,0,1,0,0,14
59391,0,N,3,14010001,12,7,2006,50,48,30,19,2,NULL,8,1,3,14010001_7_12_2006,1,0,0,2,1,0,14
5023971,1,N,3,14010001,3,9,2006,0,51,50,18,2,NULL,5,2,3,14010001_9_3_2006,2,1,0,1,0,0,14
5022271,1,N,3,14010001,5,9,2004,0,47,42,11,2,NULL,5,3,3,14010001_9_5_2004,2,1,0,1,0,0,14
19322,3,N,3,14010002,3,1,2011,50,47,40,11,2,NULL,7,2,0,14010002_1_3_2011,4,1,0,1,0,0,14
